"","Status","Finished","ResponseId","性别","语言","学习阶段","年级","年级.1","询问","number_failed","trialType","textInput"
"222","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"athlete.male",""
"223","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"athlete.female","她"
"224","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"athlete.neutral",""
"225","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.1","幸福"
"226","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.2","排队"
"227","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.3","认同"
"228","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.4","时间"
"229","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.5","所有"
"230","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.6","这"
"231","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.7","有"
"232","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.8","香味"
"233","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.9","大约"
"234","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.10","天气"
"235","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.11","三"
"236","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.12","着"
"237","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.13","写生"
"238","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.14","光"
"239","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.15","许多"
"240","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.16","梅花"
"241","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.17","水果"
"242","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.18","也"
"243","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.19","七"
"244","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.20","北"
"245","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.21","少年"
"246","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.22","红"
"247","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.23","是"
"248","IPAddress","True","R2WSWe1IQLMs5GAZ","男","中文","小学阶段","小学三年级","","中文文字",0,"filler.24","儿童"
"249","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"practice.trial.1","花园"
"250","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"practice.trial.2","有"
"251","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"lawyer.male",""
"252","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"lawyer.female",""
"253","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"lawyer.neutral","他"
"254","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"doctor.male",""
"255","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"doctor.female",""
"256","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"doctor.neutral","他"
"257","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"student.male","他"
"258","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"student.female",""
"259","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"student.neutral",""
"260","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"model.male",""
"261","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"model.female",""
"262","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"model.neutral","他"
"263","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"singer.male","他"
"264","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"singer.female",""
"265","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"singer.neutral",""
"266","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"phd.male","他"
"267","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"phd.female",""
"268","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"phd.neutral",""
"269","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"baker.male",""
"270","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"baker.female","她"
"271","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"baker.neutral",""
"272","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"salesman.male","他"
"273","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"salesman.female",""
"274","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"salesman.neutral",""
"275","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"nurse.male",""
"276","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"nurse.female",""
"277","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"nurse.neutral","她"
"278","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"wireman.male",""
"279","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"wireman.female","她"
"280","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"wireman.neutral",""
"281","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"photographer.male","他"
"282","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"photographer.female",""
"283","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"photographer.neutral",""
"284","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"athlete.male","他"
"285","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"athlete.female",""
"286","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"athlete.neutral",""
"287","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.1","幸福"
"288","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.2","排队"
"289","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.3","认同"
"290","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.4","时间"
"291","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.5","所有"
"292","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.6","这"
"293","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.7","有"
"294","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.8","香味"
"295","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.9","大约"
"296","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.10","天气"
"297","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.11","三"
"298","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.12","着"
"299","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.13","写生"
"300","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.14","光"
"301","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.15","许多"
"302","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.16","梅花"
"303","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.17","水果"
"304","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.18","也"
"305","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.19","七"
"306","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.20","北"
"307","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.21","少年"
"308","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.22","红"
"309","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.23","是"
"310","IPAddress","True","RW3w5OxquMKWuwRX","女","中文英文","小学阶段","小学四年级","","看不出来",0,"filler.24","儿童"
"311","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"practice.trial.1","花园"
"312","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"practice.trial.2","有"
"313","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"lawyer.male",""
"314","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"lawyer.female",""
"315","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"lawyer.neutral","说她"
"316","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"doctor.male",""
"317","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"doctor.female","她"
"318","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"doctor.neutral",""
"319","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"student.male",""
"320","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"student.female","她"
"321","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"student.neutral",""
"322","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"model.male",""
"323","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"model.female","她"
"324","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"model.neutral",""
"325","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"singer.male","他"
"326","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"singer.female",""
"327","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"singer.neutral",""
"328","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"phd.male",""
"329","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"phd.female",""
"330","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"phd.neutral","他"
"331","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"baker.male","他"
"332","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"baker.female",""
"333","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"baker.neutral",""
"334","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"salesman.male",""
"335","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"salesman.female",""
"336","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"salesman.neutral","他"
"337","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"nurse.male",""
"338","IPAddress","True","RZgx8G0nLh65k1MJ","女","中文英语","小学阶段","小学三年级","","不知",1,"nurse.female",""
